temps,S,E,I,R
108.80000000000001,0.14812470110143452,0.00043811598109405543,0.0017042954195950336,0.8497328874978772
108.9,0.14834488221977507,0.00043613452753838984,0.0016945522082087159,0.8495244310444787
109.0,0.14856505973185222,0.00043416561734087593,0.001684882137104633,0.8493158925137032
109.10000000000001,0.1487852332867054,0.0004322091608631841,0.0016752845795335483,0.8491072729728988
109.2,0.14900540253593764,0.00043026506918378727,0.001665758914711842,0.8488985734801676
109.30000000000001,0.1492255671336953,0.0004283332540917176,0.00165630452776018,0.8486897950844536
109.4,0.1494457267366482,0.000426413628080383,0.0016469208096428537,0.8484809388256295
109.5,0.14966588100396955,0.0004245061043414428,0.001637607157107778,0.8482720057345822
109.60000000000001,0.14988602959731656,0.00042261059675874184,0.0016283629726271437,0.8480629968332986
109.7,0.1501061721808107,0.0004207270199023021,0.001619187664338714,0.8478539131349493
109.80000000000001,0.15032630842101855,0.0004188552890223723,0.0016100806459877616,0.8476447556439723
109.9,0.15054643798693243,0.00041699532004353337,0.0016010413368696345,0.8474355253561554
110.0,0.15076656054995158,0.00041514702955886023,0.001592069161772948,0.8472262232587177
110.10000000000001,0.1509866757838632,0.00041331033482413913,0.0015831635509233916,0.8470168503303903
110.2,0.15120678336482382,0.0004114851537521395,0.0015743239399281478,0.846807407541497
110.30000000000001,0.15142688297134071,0.0004096714049069401,0.0015655497697209123,0.8465978958540326
110.4,0.15164697428425356,0.000407869007498309,0.0015568404865075115,0.8463883162217417
110.5,0.1518670569867162,0.0004060778813761365,0.0015481955417121097,0.8461786695901966
110.60000000000001,0.15208713076417868,0.0004042979470249206,0.0015396143919239984,0.8459689568968735
110.7,0.15230719530436918,0.0004025291255583044,0.0015310964988449623,0.8457591790712287
110.80000000000001,0.15252725029727637,0.00040077133871366504,0.0015226413292372158,0.8455493370347739
110.9,0.15274729543513177,0.00039902450884675335,0.0015142483548719016,0.8453394317011507
111.0,0.15296733041239227,0.00039728855892638394,0.001505917052478147,0.8451294639762043
